Cavity #253      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0767e9 	4059.7            	459270.	1   	0.                
   lr(2) =       	2.5532e9 	77740.            	7712.5 	1   	0.                
   lr(3) =       	1.7069e9 	52083.00000000001 	1663.3 	1   	0.                
   lr(4) =       	1.7386e9 	42667.            	1716.6 	1   	0.                
   lr(5) =       	1.8709e9 	40965.            	1618.1 	1   	0.                
   lr(6) =       	1.8718e9 	42766.            	1198.5 	1   	0.                
   lr(7) =       	1.8555e9 	26927.            	1607.1 	1   	0.                
   lr(8) =       	4.6742e9 	11289.            	6361.2 	1   	0.                
   lr(9) =       	1.8726e9 	37774.            	712.46 	1   	0.                
   lr(10) =      	1.6781e9 	12773.000000000002	771.68 	1   	0.                
/                
