Cavity #119      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5517e9 	79020.            	6284.9 	1   	0.                
   lr(2) =       	8.8335e9 	5335.2            	212750.	1   	0.                
   lr(3) =       	3.0747e9 	3907.2000000000003	41475. 	1   	0.                
   lr(4) =       	1.7371e9 	43614.            	1837.9 	1   	0.                
   lr(5) =       	1.8699e9 	40442.            	2031.2 	1   	0.                
   lr(6) =       	1.7045e9 	49592.            	1360.3 	1   	0.                
   lr(7) =       	1.8553e9 	26858.            	1781.6 	1   	0.                
   lr(8) =       	1.8709e9 	44141.            	760.9  	1   	0.                
   lr(9) =       	1.8714e9 	38618.            	543.22 	1   	0.                
   lr(10) =      	1.7913e9 	10184.            	1081.3 	1   	0.                
/                
