Cavity #131      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0748e9 	4409.5            	407200.	1   	0.                
   lr(2) =       	8.8344e9 	6112.5            	421980.	1   	0.                
   lr(3) =       	2.5506e9 	78598.            	8928.  	1   	0.                
   lr(4) =       	1.7377e9 	44886.            	1870.5 	1   	0.                
   lr(5) =       	1.702e9  	50014.            	1431.5 	1   	0.                
   lr(6) =       	1.8698e9 	40044.00000000001 	1929.9 	1   	0.                
   lr(7) =       	1.855e9  	25788.000000000004	1576.3 	1   	0.                
   lr(8) =       	1.8707e9 	43022.            	881.44 	1   	0.                
   lr(9) =       	1.8714e9 	38123.            	622.99 	1   	0.                
   lr(10) =      	1.8819e9 	8634.300000000001 	1589.3 	1   	0.                
/                
