Cavity #280      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0637e9 	221.10000000000002	5.1835e7	1   	0.                
   lr(2) =       	8.8399e9 	6130.2            	821190. 	1   	0.                
   lr(3) =       	3.0746e9 	3957.5            	344910. 	1   	0.                
   lr(4) =       	2.5503e9 	79111.            	6775.4  	1   	0.                
   lr(5) =       	1.7047e9 	52199.            	1755.7  	1   	0.                
   lr(6) =       	1.7397e9 	42809.            	1834.6  	1   	0.                
   lr(7) =       	1.8707e9 	38388.            	1518.5  	1   	0.                
   lr(8) =       	1.8553e9 	26016.            	1585.9  	1   	0.                
   lr(9) =       	1.8717e9 	36579.            	1052.4  	1   	0.                
   lr(10) =      	1.8725e9 	41360.            	622.38  	1   	0.                
/                
