Cavity #315      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5506e9 	82286.           	6329.8 	1   	0.                
   lr(2) =       	8.8278e9 	5593.3           	129530.	1   	0.                
   lr(3) =       	1.707e9  	51950.           	1648.9 	1   	0.                
   lr(4) =       	3.077e9  	3538.            	34285. 	1   	0.                
   lr(5) =       	1.8707e9 	38498.           	1906.  	1   	0.                
   lr(6) =       	1.7388e9 	41849.99999999999	1565.8 	1   	0.                
   lr(7) =       	1.8713e9 	37739.           	1326.9 	1   	0.                
   lr(8) =       	1.855e9  	27405.           	1762.5 	1   	0.                
   lr(9) =       	1.8721e9 	42093.           	732.48 	1   	0.                
   lr(10) =      	1.8807e9 	9086.6           	1665.7 	1   	0.                
/                
