Cavity #85       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0636e9 	331.51            	3.1146e7	1   	0.                
   lr(2) =       	3.0719e9 	675.8000000000001 	1.8692e6	1   	0.                
   lr(3) =       	2.5536e9 	72469.            	14182.  	1   	0.                
   lr(4) =       	3.0762e9 	3509.3            	90278.  	1   	0.                
   lr(5) =       	1.7371e9 	44075.            	1963.9  	1   	0.                
   lr(6) =       	1.704e9  	50410.00000000001 	1602.4  	1   	0.                
   lr(7) =       	1.871e9  	36605.            	1464.3  	1   	0.                
   lr(8) =       	1.8549e9 	27945.000000000004	1544.6  	1   	0.                
   lr(9) =       	1.8716e9 	40457.            	866.42  	1   	0.                
   lr(10) =      	1.8729e9 	37128.            	652.55  	1   	0.                
/                
