Cavity #126      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	8.831e9  	8227.4            	275600.	1   	0.                
   lr(2) =       	5.5999e9 	2194.6            	516070.	1   	0.                
   lr(3) =       	2.5513e9 	78104.            	4758.8 	1   	0.                
   lr(4) =       	3.0755e9 	3265.1000000000004	58854. 	1   	0.                
   lr(5) =       	1.7038e9 	51075.            	1615.  	1   	0.                
   lr(6) =       	1.7391e9 	44389.            	1812.4 	1   	0.                
   lr(7) =       	1.8712e9 	39558.            	1411.7 	1   	0.                
   lr(8) =       	1.8567e9 	26726.            	1607.4 	1   	0.                
   lr(9) =       	1.8724e9 	42316.            	852.14 	1   	0.                
   lr(10) =      	1.8732e9 	38062.            	618.25 	1   	0.                
/                
