Cavity #108      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0585e9 	335.28000000000003	8.3256e6	1   	0.                
   lr(2) =       	3.0742e9 	4176.             	273940. 	1   	0.                
   lr(3) =       	2.5498e9 	66025.            	6585.8  	1   	0.                
   lr(4) =       	1.7019e9 	50248.            	1499.9  	1   	0.                
   lr(5) =       	1.7366e9 	42210.            	1764.1  	1   	0.                
   lr(6) =       	1.8685e9 	38738.            	1730.4  	1   	0.                
   lr(7) =       	1.8555e9 	22567.            	1479.   	1   	0.                
   lr(8) =       	1.8692e9 	42892.            	753.67  	1   	0.                
   lr(9) =       	2.5405e9 	17303.            	2067.9  	1   	0.                
   lr(10) =      	1.8702e9 	39349.            	583.7   	1   	0.                
/                
