Cavity #243      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0646e9 	212.79            	1.1063e7	1   	0.                
   lr(2) =       	2.5539e9 	77569.            	7814.6  	1   	0.                
   lr(3) =       	3.0702e9 	1332.5            	200680. 	1   	0.                
   lr(4) =       	3.0757e9 	3563.7999999999997	48823.  	1   	0.                
   lr(5) =       	1.7366e9 	43216.            	1882.5  	1   	0.                
   lr(6) =       	1.7047e9 	50355.            	1481.7  	1   	0.                
   lr(7) =       	1.8704e9 	38656.            	1705.7  	1   	0.                
   lr(8) =       	1.8555e9 	27592.            	1595.2  	1   	0.                
   lr(9) =       	1.8714e9 	41797.00000000001 	795.59  	1   	0.                
   lr(10) =      	1.8721e9 	37883.            	605.04  	1   	0.                
/                
