Cavity #28       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0639e9 	174.54000000000002	2.2647e8	1   	0.                
   lr(2) =       	3.068e9  	263.5             	1.5777e7	1   	0.                
   lr(3) =       	2.5524e9 	74344.            	6230.5  	1   	0.                
   lr(4) =       	3.0747e9 	4075.1            	71702.  	1   	0.                
   lr(5) =       	1.7034e9 	51296.            	1712.6  	1   	0.                
   lr(6) =       	1.738e9  	44851.            	1875.4  	1   	0.                
   lr(7) =       	1.8706e9 	40176.            	1288.2  	1   	0.                
   lr(8) =       	1.8717e9 	42356.            	944.3   	1   	0.                
   lr(9) =       	1.8571e9 	24780.000000000004	1485.8  	1   	0.                
   lr(10) =      	1.8728e9 	35629.            	590.17  	1   	0.                
/                
