Cavity #14       
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.553e9  	70251.    	4689.2 	1   	0.                
   lr(2) =       	8.8224e9 	4659.8    	181540.	1   	0.                
   lr(3) =       	3.078e9  	3898.8    	55996. 	1   	0.                
   lr(4) =       	1.7052e9 	51311.    	1645.3 	1   	0.                
   lr(5) =       	1.7385e9 	44204.    	1731.7 	1   	0.                
   lr(6) =       	1.8694e9 	38548.    	1772.6 	1   	0.                
   lr(7) =       	1.8701e9 	36947.    	1166.8 	1   	0.                
   lr(8) =       	1.8567e9 	23963.    	1543.5 	1   	0.                
   lr(9) =       	2.5447e9 	14573.    	3057.2 	1   	0.                
   lr(10) =      	1.871e9  	40658.    	710.17 	1   	0.                
/                
