Cavity #37       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.06e9   	356.91            	1.37e8  	1   	0.                
   lr(2) =       	3.06e9   	354.82            	3.4217e7	1   	0.                
   lr(3) =       	2.5485e9 	79728.            	8274.8  	1   	0.                
   lr(4) =       	3.0724e9 	4102.1            	71878.  	1   	0.                
   lr(5) =       	1.7378e9 	41505.            	1818.3  	1   	0.                
   lr(6) =       	1.8694e9 	42827.            	1800.   	1   	0.                
   lr(7) =       	1.7032e9 	49318.            	1345.9  	1   	0.                
   lr(8) =       	1.856e9  	24653.999999999996	1638.5  	1   	0.                
   lr(9) =       	1.8704e9 	48352.00000000001 	547.63  	1   	0.                
   lr(10) =      	1.8711e9 	40523.            	382.76  	1   	0.                
/                
