Cavity #98       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0629e9 	300.96000000000004	7.7179e8	1   	0.                
   lr(2) =       	2.5549e9 	78980.            	7550.2  	1   	0.                
   lr(3) =       	5.6106e9 	5285.9            	95673.  	1   	0.                
   lr(4) =       	3.0756e9 	3850.7999999999997	56435.  	1   	0.                
   lr(5) =       	1.7034e9 	51862.00000000001 	1767.1  	1   	0.                
   lr(6) =       	1.7384e9 	44848.            	1877.6  	1   	0.                
   lr(7) =       	1.8695e9 	38222.            	1407.4  	1   	0.                
   lr(8) =       	1.8572e9 	23925.            	1531.4  	1   	0.                
   lr(9) =       	1.8706e9 	41573.            	759.02  	1   	0.                
   lr(10) =      	1.8716e9 	37579.            	579.52  	1   	0.                
/                
