Cavity #128      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.069e9  	104.14            	8.132e7 	1   	0.                
   lr(2) =       	3.0661e9 	276.11            	2.4923e7	1   	0.                
   lr(3) =       	2.5555e9 	74372.            	8916.1  	1   	0.                
   lr(4) =       	1.736e9  	49189.            	1913.4  	1   	0.                
   lr(5) =       	1.7011e9 	49185.            	1686.1  	1   	0.                
   lr(6) =       	3.0756e9 	3707.3            	30547.  	1   	0.                
   lr(7) =       	1.8709e9 	35439.            	1186.1  	1   	0.                
   lr(8) =       	1.8563e9 	25849.000000000004	1385.1  	1   	0.                
   lr(9) =       	1.8719e9 	34955.            	984.95  	1   	0.                
   lr(10) =      	1.8731e9 	37312.            	761.55  	1   	0.                
/                
