Cavity #206      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0788e9 	3707.6           	688060.	1   	0.                
   lr(2) =       	2.5564e9 	71797.           	6870.5 	1   	0.                
   lr(3) =       	1.7062e9 	52371.99999999999	1781.7 	1   	0.                
   lr(4) =       	1.7383e9 	43451.00000000001	1673.8 	1   	0.                
   lr(5) =       	1.8703e9 	36199.           	1486.8 	1   	0.                
   lr(6) =       	1.8712e9 	36691.           	1297.3 	1   	0.                
   lr(7) =       	1.8559e9 	25457.           	1482.  	1   	0.                
   lr(8) =       	1.872e9  	40176.99999999999	827.86 	1   	0.                
   lr(9) =       	2.5454e9 	9352.4           	2547.9 	1   	0.                
   lr(10) =      	1.676e9  	11693.           	837.87 	1   	0.                
/                
