Cavity #182      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0643e9 	273.86            	2.0862e8	1   	0.                
   lr(2) =       	2.5542e9 	71528.            	5406.   	1   	0.                
   lr(3) =       	3.0758e9 	3830.2999999999997	51972.  	1   	0.                
   lr(4) =       	1.7375e9 	46405.            	1956.7  	1   	0.                
   lr(5) =       	1.7018e9 	49144.            	1426.1  	1   	0.                
   lr(6) =       	1.8699e9 	37302.            	1539.3  	1   	0.                
   lr(7) =       	1.8571e9 	24891.            	1584.8  	1   	0.                
   lr(8) =       	2.5459e9 	11122.            	3717.1  	1   	0.                
   lr(9) =       	1.8706e9 	42144.00000000001 	702.28  	1   	0.                
   lr(10) =      	1.8717e9 	38754.            	587.67  	1   	0.                
/                
