Cavity #146      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5535e9 	73725.            	11585.  	1   	0.                
   lr(2) =       	3.0624e9 	503.34999999999997	1.5706e6	1   	0.                
   lr(3) =       	5.6191e9 	3008.7999999999997	144270. 	1   	0.                
   lr(4) =       	1.7048e9 	51284.            	1927.1  	1   	0.                
   lr(5) =       	3.0752e9 	3507.6000000000004	42730.  	1   	0.                
   lr(6) =       	1.7383e9 	46162.            	1715.3  	1   	0.                
   lr(7) =       	1.8717e9 	38956.            	1346.3  	1   	0.                
   lr(8) =       	1.8727e9 	40416.            	1123.8  	1   	0.                
   lr(9) =       	1.8546e9 	28224.999999999996	1416.5  	1   	0.                
   lr(10) =      	1.8735e9 	40082.00000000001 	926.63  	1   	0.                
/                
