Cavity #99       
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0795e9 	3636.9           	331850.	1   	0.                
   lr(2) =       	2.5553e9 	79725.           	5381.5 	1   	0.                
   lr(3) =       	8.8413e9 	6873.099999999999	95227. 	1   	0.                
   lr(4) =       	1.7065e9 	52831.           	1714.4 	1   	0.                
   lr(5) =       	8.8413e9 	7414.1           	52585. 	1   	0.                
   lr(6) =       	1.7401e9 	44412.           	1726.5 	1   	0.                
   lr(7) =       	1.8711e9 	36018.           	1797.4 	1   	0.                
   lr(8) =       	1.8719e9 	35539.           	1373.5 	1   	0.                
   lr(9) =       	1.8563e9 	26948.           	1774.7 	1   	0.                
   lr(10) =      	1.8726e9 	38845.           	861.28 	1   	0.                
/                
