Cavity #95       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0632e9 	166.11999999999998	3.5507e7	1   	0.                
   lr(2) =       	3.0704e9 	1493.8999999999999	659630. 	1   	0.                
   lr(3) =       	2.5536e9 	72646.            	4719.4  	1   	0.                
   lr(4) =       	3.0755e9 	3703.5            	92372.  	1   	0.                
   lr(5) =       	1.7376e9 	43018.            	1989.4  	1   	0.                
   lr(6) =       	1.7027e9 	50193.            	1369.8  	1   	0.                
   lr(7) =       	1.87e9   	39279.            	1860.3  	1   	0.                
   lr(8) =       	1.8564e9 	27381.000000000004	1780.4  	1   	0.                
   lr(9) =       	1.871e9  	43999.            	686.52  	1   	0.                
   lr(10) =      	1.8717e9 	38491.            	503.73  	1   	0.                
/                
