Cavity #222      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5513e9 	72637.            	8225.2 	1   	0.                
   lr(2) =       	3.0681e9 	987.9699999999999 	398190.	1   	0.                
   lr(3) =       	3.0725e9 	3737.3            	71704. 	1   	0.                
   lr(4) =       	1.7351e9 	42305.            	1914.3 	1   	0.                
   lr(5) =       	1.7034e9 	50024.            	1560.1 	1   	0.                
   lr(6) =       	1.8691e9 	40107.            	1695.1 	1   	0.                
   lr(7) =       	1.8547e9 	25769.000000000004	1528.8 	1   	0.                
   lr(8) =       	1.8699e9 	45362.            	672.52 	1   	0.                
   lr(9) =       	1.8709e9 	39872.            	476.48 	1   	0.                
   lr(10) =      	1.79e9   	9367.5            	1055.1 	1   	0.                
/                
