Cavity #105      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0665e9 	110.13            	8.6356e7	1   	0.                
   lr(2) =       	2.5569e9 	73554.            	12677.  	1   	0.                
   lr(3) =       	8.8399e9 	4948.7            	191150. 	1   	0.                
   lr(4) =       	1.7359e9 	47446.            	1971.7  	1   	0.                
   lr(5) =       	1.7023e9 	50410.00000000001 	1741.6  	1   	0.                
   lr(6) =       	3.0751e9 	3377.2999999999997	44725.  	1   	0.                
   lr(7) =       	1.8703e9 	37872.            	1236.5  	1   	0.                
   lr(8) =       	1.8558e9 	26372.            	1364.6  	1   	0.                
   lr(9) =       	1.8711e9 	36164.            	939.19  	1   	0.                
   lr(10) =      	1.8725e9 	39029.            	666.4   	1   	0.                
/                
