Cavity #216      
                 	Frequency	R/Q       	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.551e9  	74833.    	8340.3	1   	0.                
   lr(2) =       	3.0759e9 	4174.2    	71336.	1   	0.                
   lr(3) =       	1.7063e9 	52069.    	1547.5	1   	0.                
   lr(4) =       	1.8685e9 	41509.    	1909.6	1   	0.                
   lr(5) =       	1.7381e9 	40474.    	1713.1	1   	0.                
   lr(6) =       	1.855e9  	24627.    	1609.4	1   	0.                
   lr(7) =       	1.8696e9 	44721.    	827.84	1   	0.                
   lr(8) =       	1.87e9   	38396.    	566.47	1   	0.                
   lr(9) =       	1.8807e9 	8903.1    	2101.9	1   	0.                
   lr(10) =      	1.6791e9 	13670.    	711.26	1   	0.                
/                
