Cavity #31       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0711e9 	4055.3            	474530. 	1   	0.                
   lr(2) =       	3.0593e9 	384.78            	2.3251e6	1   	0.                
   lr(3) =       	2.5477e9 	79195.            	8384.7  	1   	0.                
   lr(4) =       	1.7039e9 	50517.            	1492.3  	1   	0.                
   lr(5) =       	1.7363e9 	39119.            	1857.   	1   	0.                
   lr(6) =       	3.0711e9 	3917.2000000000003	31244.  	1   	0.                
   lr(7) =       	1.8703e9 	41994.            	1773.4  	1   	0.                
   lr(8) =       	1.8535e9 	27274.            	1639.2  	1   	0.                
   lr(9) =       	1.8711e9 	46134.00000000001 	822.75  	1   	0.                
   lr(10) =      	1.872e9  	38163.            	466.16  	1   	0.                
/                
