Cavity #141      
                 	Frequency	R/Q       	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5487e9 	79641.    	9507.9	1   	0.                
   lr(2) =       	3.0723e9 	4389.5    	82498.	1   	0.                
   lr(3) =       	1.7361e9 	42283.    	1914.6	1   	0.                
   lr(4) =       	1.7019e9 	50279.    	1487.4	1   	0.                
   lr(5) =       	8.831e9  	7356.     	51450.	1   	0.                
   lr(6) =       	1.869e9  	39785.    	1681.6	1   	0.                
   lr(7) =       	1.8544e9 	25656.    	1383.2	1   	0.                
   lr(8) =       	1.8698e9 	43773.    	746.48	1   	0.                
   lr(9) =       	1.8708e9 	38224.    	532.33	1   	0.                
   lr(10) =      	1.677e9  	11372.    	685.17	1   	0.                
/                
