Cavity #122      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5526e9 	74497.    	11547. 	1   	0.                
   lr(2) =       	3.0753e9 	3912.8    	216870.	1   	0.                
   lr(3) =       	1.7042e9 	50855.    	1619.1 	1   	0.                
   lr(4) =       	1.7367e9 	43563.    	1907.4 	1   	0.                
   lr(5) =       	1.87e9   	38706.    	1617.1 	1   	0.                
   lr(6) =       	1.8554e9 	26375.    	1482.1 	1   	0.                
   lr(7) =       	1.8709e9 	42884.    	770.3  	1   	0.                
   lr(8) =       	1.8718e9 	40205.    	632.6  	1   	0.                
   lr(9) =       	1.791e9  	10532.    	923.97 	1   	0.                
   lr(10) =      	1.6769e9 	11393.    	694.12 	1   	0.                
/                
