Cavity #135      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5505e9 	71886.            	6932.9	1   	0.                
   lr(2) =       	3.0752e9 	3594.7000000000003	76432.	1   	0.                
   lr(3) =       	1.7051e9 	52476.            	1719.1	1   	0.                
   lr(4) =       	1.7366e9 	39466.            	1788.7	1   	0.                
   lr(5) =       	1.8704e9 	39094.            	1757.7	1   	0.                
   lr(6) =       	1.8538e9 	28777.            	1639.6	1   	0.                
   lr(7) =       	1.8713e9 	42391.            	914.  	1   	0.                
   lr(8) =       	1.872e9  	40348.            	716.15	1   	0.                
   lr(9) =       	1.6753e9 	13234.999999999998	718.35	1   	0.                
   lr(10) =      	1.7903e9 	10126.            	906.27	1   	0.                
/                
