Cavity #102      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0738e9 	3939.5            	439280.	1   	0.                
   lr(2) =       	2.551e9  	72937.            	6932.  	1   	0.                
   lr(3) =       	3.0682e9 	1416.6999999999998	186040.	1   	0.                
   lr(4) =       	1.8706e9 	40450.            	2010.1 	1   	0.                
   lr(5) =       	1.7373e9 	41600.            	1796.4 	1   	0.                
   lr(6) =       	1.7036e9 	50033.            	1376.  	1   	0.                
   lr(7) =       	1.854e9  	28603.            	1782.3 	1   	0.                
   lr(8) =       	1.8714e9 	45475.            	743.75 	1   	0.                
   lr(9) =       	1.8721e9 	39691.            	506.17 	1   	0.                
   lr(10) =      	1.7907e9 	9280.9            	1088.9 	1   	0.                
/                
