Cavity #313      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0667e9 	721.26           	1.4284e6	1   	0.                
   lr(2) =       	2.5551e9 	65416.99999999999	4923.3  	1   	0.                
   lr(3) =       	5.6058e9 	3066.5           	205660. 	1   	0.                
   lr(4) =       	1.7356e9 	45759.99999999999	1830.8  	1   	0.                
   lr(5) =       	1.8694e9 	38135.           	1972.4  	1   	0.                
   lr(6) =       	1.7025e9 	48280.           	1283.   	1   	0.                
   lr(7) =       	1.8559e9 	26285.           	1739.3  	1   	0.                
   lr(8) =       	1.8703e9 	41592.           	838.48  	1   	0.                
   lr(9) =       	2.5426e9 	14413.           	2566.3  	1   	0.                
   lr(10) =      	1.8709e9 	37146.           	618.12  	1   	0.                
/                
