Cavity #165      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0635e9 	192.35999999999999	2.8164e7	1   	0.                
   lr(2) =       	2.5525e9 	76591.            	5624.7  	1   	0.                
   lr(3) =       	8.8321e9 	6834.099999999999 	147340. 	1   	0.                
   lr(4) =       	1.7371e9 	47261.            	1965.5  	1   	0.                
   lr(5) =       	3.0745e9 	3070.7000000000003	51136.  	1   	0.                
   lr(6) =       	1.7012e9 	49645.            	1543.8  	1   	0.                
   lr(7) =       	1.8707e9 	39803.            	1298.6  	1   	0.                
   lr(8) =       	1.8718e9 	41650.            	944.08  	1   	0.                
   lr(9) =       	1.8572e9 	25669.            	1459.7  	1   	0.                
   lr(10) =      	1.8729e9 	34817.            	570.08  	1   	0.                
/                
