Cavity #209      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0757e9 	3979.7    	732260.	1   	0.                
   lr(2) =       	2.5516e9 	76901.    	8681.8 	1   	0.                
   lr(3) =       	1.7025e9 	51474.    	1594.8 	1   	0.                
   lr(4) =       	1.7363e9 	43010.    	1779.8 	1   	0.                
   lr(5) =       	1.869e9  	38123.    	1827.1 	1   	0.                
   lr(6) =       	1.8542e9 	26452.    	1598.1 	1   	0.                
   lr(7) =       	1.8698e9 	41250.    	1021.5 	1   	0.                
   lr(8) =       	1.8706e9 	37391.    	713.72 	1   	0.                
   lr(9) =       	1.7887e9 	10568.    	905.93 	1   	0.                
   lr(10) =      	1.6754e9 	11738.    	715.6  	1   	0.                
/                
