Cavity #275      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5494e9 	74210.            	4919.9	1   	0.                
   lr(2) =       	3.0712e9 	4189.8            	37963.	1   	0.                
   lr(3) =       	1.7361e9 	42363.            	1833.7	1   	0.                
   lr(4) =       	1.702e9  	49926.00000000001 	1387.2	1   	0.                
   lr(5) =       	5.5959e9 	4499.             	50492.	1   	0.                
   lr(6) =       	1.8695e9 	42371.99999999999 	1789.2	1   	0.                
   lr(7) =       	1.8544e9 	26937.000000000004	1531.7	1   	0.                
   lr(8) =       	1.8706e9 	45691.            	889.29	1   	0.                
   lr(9) =       	1.8712e9 	38650.            	537.86	1   	0.                
   lr(10) =      	1.7913e9 	10330.            	1010. 	1   	0.                
/                
