Cavity #49       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5545e9 	70431.            	28577.  	1   	0.                
   lr(2) =       	3.0635e9 	536.74            	1.0189e6	1   	0.                
   lr(3) =       	1.7363e9 	48009.00000000001 	2021.6  	1   	0.                
   lr(4) =       	1.7021e9 	48046.            	1516.9  	1   	0.                
   lr(5) =       	1.8694e9 	40579.            	1536.2  	1   	0.                
   lr(6) =       	3.0741e9 	3165.             	27642.  	1   	0.                
   lr(7) =       	1.8553e9 	24533.999999999996	1267.8  	1   	0.                
   lr(8) =       	1.8705e9 	45496.            	608.3   	1   	0.                
   lr(9) =       	1.8715e9 	41362.            	493.24  	1   	0.                
   lr(10) =      	2.524e9  	10205.            	1765.4  	1   	0.                
/                
