Cavity #113      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0652e9 	1142.2           	2.128e8 	1   	0.                
   lr(2) =       	3.0652e9 	1144.4           	8.9833e7	1   	0.                
   lr(3) =       	2.5493e9 	80550.           	4945.1  	1   	0.                
   lr(4) =       	1.703e9  	52489.           	1812.4  	1   	0.                
   lr(5) =       	1.7392e9 	43051.00000000001	1738.8  	1   	0.                
   lr(6) =       	1.8705e9 	41245.           	1240.   	1   	0.                
   lr(7) =       	1.8567e9 	24692.           	1613.3  	1   	0.                
   lr(8) =       	1.8719e9 	44066.           	842.58  	1   	0.                
   lr(9) =       	1.8728e9 	38860.           	561.01  	1   	0.                
   lr(10) =      	2.5481e9 	28708.           	1025.8  	1   	0.                
/                
