Cavity #16       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5541e9 	76059.            	12092.	1   	0.                
   lr(2) =       	3.0773e9 	3756.5            	81082.	1   	0.                
   lr(3) =       	1.7379e9 	47147.            	1850.3	1   	0.                
   lr(4) =       	1.7025e9 	49288.99999999999 	1531.8	1   	0.                
   lr(5) =       	1.869e9  	38693.            	1510.7	1   	0.                
   lr(6) =       	1.87e9   	42289.            	737.22	1   	0.                
   lr(7) =       	1.8566e9 	22909.            	1282.6	1   	0.                
   lr(8) =       	4.6777e9 	10573.999999999998	6600.1	1   	0.                
   lr(9) =       	4.6778e9 	11339.999999999998	5340.4	1   	0.                
   lr(10) =      	1.871e9  	38475.            	590.64	1   	0.                
/                
