Cavity #201      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0677e9 	205.25000000000003	1.3507e7	1   	0.                
   lr(2) =       	2.5543e9 	75564.            	12299.  	1   	0.                
   lr(3) =       	3.0771e9 	3704.1000000000004	178800. 	1   	0.                
   lr(4) =       	8.8386e9 	6076.3            	182200. 	1   	0.                
   lr(5) =       	1.7058e9 	52790.            	1693.2  	1   	0.                
   lr(6) =       	1.7396e9 	43709.            	1935.3  	1   	0.                
   lr(7) =       	1.872e9  	38772.            	1679.3  	1   	0.                
   lr(8) =       	1.8555e9 	28739.            	1736.9  	1   	0.                
   lr(9) =       	1.8729e9 	41585.            	950.97  	1   	0.                
   lr(10) =      	1.8738e9 	37375.            	643.59  	1   	0.                
/                
