Cavity #138      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5575e9 	66450.            	10840.	1   	0.                
   lr(2) =       	3.0774e9 	3838.7            	97403.	1   	0.                
   lr(3) =       	1.7043e9 	50872.            	1745.1	1   	0.                
   lr(4) =       	1.7393e9 	47307.            	1858.2	1   	0.                
   lr(5) =       	1.8704e9 	38727.            	1408.7	1   	0.                
   lr(6) =       	1.8713e9 	41378.00000000001 	930.93	1   	0.                
   lr(7) =       	2.5423e9 	13052.999999999998	3493.5	1   	0.                
   lr(8) =       	1.857e9  	23934.000000000004	1338.4	1   	0.                
   lr(9) =       	1.8723e9 	38535.            	730.35	1   	0.                
   lr(10) =      	1.8815e9 	7611.5            	1792.3	1   	0.                
/                
