Cavity #204      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0707e9 	2125.6            	2.7668e6	1   	0.                
   lr(2) =       	3.0653e9 	445.32            	3.1441e6	1   	0.                
   lr(3) =       	2.553e9  	66075.            	3447.4  	1   	0.                
   lr(4) =       	1.7035e9 	52074.            	1653.5  	1   	0.                
   lr(5) =       	1.7397e9 	43279.            	1786.1  	1   	0.                
   lr(6) =       	1.8717e9 	37259.            	1587.9  	1   	0.                
   lr(7) =       	1.8564e9 	28386.999999999996	1920.8  	1   	0.                
   lr(8) =       	1.8725e9 	36071.            	1162.6  	1   	0.                
   lr(9) =       	2.5447e9 	18243.            	2679.4  	1   	0.                
   lr(10) =      	1.8735e9 	39858.            	698.54  	1   	0.                
/                
