Cavity #305      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5508e9 	77715.            	9501.4	1   	0.                
   lr(2) =       	3.0743e9 	3932.2000000000003	76649.	1   	0.                
   lr(3) =       	1.7039e9 	52248.            	1741.5	1   	0.                
   lr(4) =       	1.7369e9 	42876.            	1785.9	1   	0.                
   lr(5) =       	1.8695e9 	40338.            	1652.9	1   	0.                
   lr(6) =       	1.8704e9 	42050.            	1160.3	1   	0.                
   lr(7) =       	1.8547e9 	25982.            	1562.6	1   	0.                
   lr(8) =       	1.8712e9 	37298.            	714.7 	1   	0.                
   lr(9) =       	1.8803e9 	7907.999999999999 	1771.1	1   	0.                
   lr(10) =      	1.6749e9 	11710.            	713.92	1   	0.                
/                
