Cavity #323      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5496e9 	82303.            	3783.4	1   	0.                
   lr(2) =       	8.826e9  	7666.6            	89171.	1   	0.                
   lr(3) =       	3.0749e9 	3563.2000000000003	55515.	1   	0.                
   lr(4) =       	1.705e9  	51224.            	1528.6	1   	0.                
   lr(5) =       	1.8703e9 	38854.            	1886. 	1   	0.                
   lr(6) =       	1.7383e9 	40354.            	1648.9	1   	0.                
   lr(7) =       	1.8544e9 	27174.999999999996	1786.7	1   	0.                
   lr(8) =       	1.8709e9 	42556.            	903.91	1   	0.                
   lr(9) =       	1.8718e9 	40142.            	693.9 	1   	0.                
   lr(10) =      	1.6782e9 	12588.999999999998	685.81	1   	0.                
/                
