Cavity #276      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0656e9 	167.45            	9.0329e7	1   	0.                
   lr(2) =       	2.553e9  	78821.            	7047.3  	1   	0.                
   lr(3) =       	3.0781e9 	3986.6000000000004	118360. 	1   	0.                
   lr(4) =       	3.0714e9 	989.02            	342530. 	1   	0.                
   lr(5) =       	1.7036e9 	50721.            	1693.6  	1   	0.                
   lr(6) =       	1.7396e9 	47935.            	1794.3  	1   	0.                
   lr(7) =       	1.8707e9 	36754.            	1397.6  	1   	0.                
   lr(8) =       	1.8717e9 	36348.            	1093.9  	1   	0.                
   lr(9) =       	1.8573e9 	24441.            	1320.8  	1   	0.                
   lr(10) =      	1.8725e9 	39233.            	796.5   	1   	0.                
/                
