Cavity #32       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5545e9 	70272.            	8780.6 	1   	0.                
   lr(2) =       	5.6064e9 	4418.5            	265770.	1   	0.                
   lr(3) =       	3.0748e9 	3971.1000000000004	149760.	1   	0.                
   lr(4) =       	8.8323e9 	7438.5            	201700.	1   	0.                
   lr(5) =       	1.7385e9 	46360.            	1934.1 	1   	0.                
   lr(6) =       	1.7018e9 	51308.99999999999 	1698.3 	1   	0.                
   lr(7) =       	1.8699e9 	38667.            	1506.9 	1   	0.                
   lr(8) =       	1.856e9  	25503.            	1481.4 	1   	0.                
   lr(9) =       	1.8709e9 	41619.            	858.19 	1   	0.                
   lr(10) =      	1.8718e9 	38308.            	670.78 	1   	0.                
/                
