Cavity #12       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0696e9 	1485.9            	517080.	1   	0.                
   lr(2) =       	3.0751e9 	3436.7999999999997	170860.	1   	0.                
   lr(3) =       	2.5521e9 	61031.00000000001 	4335.7 	1   	0.                
   lr(4) =       	1.7032e9 	50666.            	1669.7 	1   	0.                
   lr(5) =       	1.7375e9 	43756.00000000001 	1696.6 	1   	0.                
   lr(6) =       	1.8706e9 	38522.            	1346.4 	1   	0.                
   lr(7) =       	2.5401e9 	24126.            	2890.6 	1   	0.                
   lr(8) =       	1.8561e9 	24876.999999999996	1539.1 	1   	0.                
   lr(9) =       	1.8715e9 	42170.            	781.48 	1   	0.                
   lr(10) =      	1.8726e9 	41275.00000000001 	678.88 	1   	0.                
/                
