Cavity #325      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.064e9  	118.16999999999999	1.5088e8	1   	0.                
   lr(2) =       	3.0703e9 	1243.1000000000001	993300. 	1   	0.                
   lr(3) =       	2.5531e9 	80570.            	6195.6  	1   	0.                
   lr(4) =       	3.0751e9 	3903.8            	59561.  	1   	0.                
   lr(5) =       	1.7388e9 	46506.99999999999 	1963.8  	1   	0.                
   lr(6) =       	1.7012e9 	50669.00000000001 	1513.6  	1   	0.                
   lr(7) =       	1.8706e9 	38030.            	1712.7  	1   	0.                
   lr(8) =       	1.8563e9 	26643.            	1818.2  	1   	0.                
   lr(9) =       	1.8715e9 	41066.            	873.59  	1   	0.                
   lr(10) =      	1.8724e9 	36594.            	639.33  	1   	0.                
/                
