Cavity #158      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0709e9 	1905.            	876130.	1   	0.                
   lr(2) =       	5.5995e9 	2348.1           	492680.	1   	0.                
   lr(3) =       	2.5512e9 	77902.           	6160.4 	1   	0.                
   lr(4) =       	8.8304e9 	6831.8           	125900.	1   	0.                
   lr(5) =       	1.7021e9 	50743.           	1667.9 	1   	0.                
   lr(6) =       	1.7389e9 	45551.00000000001	1887.  	1   	0.                
   lr(7) =       	1.8562e9 	26965.           	1638.3 	1   	0.                
   lr(8) =       	1.8716e9 	35376.           	1227.3 	1   	0.                
   lr(9) =       	1.8729e9 	34988.           	1053.5 	1   	0.                
   lr(10) =      	1.8736e9 	38431.           	736.33 	1   	0.                
/                
