Cavity #109      
                 	Frequency	R/Q       	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5481e9 	80493.    	8086.1	1   	0.                
   lr(2) =       	3.0722e9 	4105.7    	46601.	1   	0.                
   lr(3) =       	1.7049e9 	51621.    	1791.4	1   	0.                
   lr(4) =       	8.831e9  	9285.     	51280.	1   	0.                
   lr(5) =       	1.7368e9 	41404.    	1696.7	1   	0.                
   lr(6) =       	1.8701e9 	41776.    	1423.4	1   	0.                
   lr(7) =       	1.8544e9 	26357.    	1436.1	1   	0.                
   lr(8) =       	1.8713e9 	44967.    	831.23	1   	0.                
   lr(9) =       	1.8721e9 	43280.    	679.19	1   	0.                
   lr(10) =      	1.6742e9 	12246.    	817.71	1   	0.                
/                
