Cavity #121      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5556e9 	75780.            	9510.1	1   	0.                
   lr(2) =       	1.7033e9 	51052.            	1789. 	1   	0.                
   lr(3) =       	1.7382e9 	47803.00000000001 	1901.4	1   	0.                
   lr(4) =       	1.8697e9 	38341.            	1511.6	1   	0.                
   lr(5) =       	3.0761e9 	3653.7999999999997	20863.	1   	0.                
   lr(6) =       	1.8708e9 	40599.            	918.48	1   	0.                
   lr(7) =       	1.8561e9 	25148.            	1404.7	1   	0.                
   lr(8) =       	1.8715e9 	39257.            	798.34	1   	0.                
   lr(9) =       	1.8811e9 	7491.             	1898.3	1   	0.                
   lr(10) =      	1.7899e9 	9966.8            	860.28	1   	0.                
/                
