Cavity #60       
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5516e9 	78807.    	9630.2 	1   	0.                
   lr(2) =       	8.8303e9 	5353.7    	189390.	1   	0.                
   lr(3) =       	8.8303e9 	5716.2    	117090.	1   	0.                
   lr(4) =       	1.7036e9 	52092.    	1818.7 	1   	0.                
   lr(5) =       	1.7367e9 	42543.    	1944.7 	1   	0.                
   lr(6) =       	1.8707e9 	39303.    	1383.4 	1   	0.                
   lr(7) =       	1.8551e9 	28363.    	1539.4 	1   	0.                
   lr(8) =       	1.8718e9 	40386.    	952.79 	1   	0.                
   lr(9) =       	1.8726e9 	38194.    	731.94 	1   	0.                
   lr(10) =      	1.6741e9 	11269.    	705.05 	1   	0.                
/                
