Cavity #61       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0665e9 	2872.7999999999997	1.2432e6	1   	0.                
   lr(2) =       	3.0782e9 	935.1700000000001 	3.5794e6	1   	0.                
   lr(3) =       	1.5942e9 	903.5400000000001 	1.5351e6	1   	0.                
   lr(4) =       	2.5515e9 	42855.99999999999 	3708.4  	1   	0.                
   lr(5) =       	2.5514e9 	34895.            	4148.   	1   	0.                
   lr(6) =       	1.7047e9 	49823.00000000001 	1426.5  	1   	0.                
   lr(7) =       	1.7493e9 	39507.            	1668.3  	1   	0.                
   lr(8) =       	1.8714e9 	33439.            	1542.8  	1   	0.                
   lr(9) =       	1.8725e9 	33207.            	1184.6  	1   	0.                
   lr(10) =      	1.8626e9 	18495.            	1470.8  	1   	0.                
/                
