Cavity #150      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0552e9 	1129.6000000000001	1.9585e6	1   	0.                
   lr(2) =       	3.0552e9 	1125.5            	647960. 	1   	0.                
   lr(3) =       	1.8734e9 	33332.            	3171.2  	1   	0.                
   lr(4) =       	2.5548e9 	42201.00000000001 	2651.3  	1   	0.                
   lr(5) =       	1.7372e9 	37931.            	1962.2  	1   	0.                
   lr(6) =       	1.698e9  	50456.            	1312.9  	1   	0.                
   lr(7) =       	1.8562e9 	33096.            	1740.1  	1   	0.                
   lr(8) =       	1.8552e9 	31441.            	1595.4  	1   	0.                
   lr(9) =       	1.7377e9 	36208.            	1252.   	1   	0.                
   lr(10) =      	2.5359e9 	35217.            	1340.4  	1   	0.                
/                
