Cavity #201      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.057e9  	788.01           	3.3106e8	1   	0.                
   lr(2) =       	3.057e9  	787.8499999999999	3.1984e8	1   	0.                
   lr(3) =       	2.5514e9 	64921.           	159970. 	1   	0.                
   lr(4) =       	1.7318e9 	48874.00000000001	2320.2  	1   	0.                
   lr(5) =       	1.8709e9 	44103.           	1249.5  	1   	0.                
   lr(6) =       	1.6952e9 	37650.           	1125.6  	1   	0.                
   lr(7) =       	2.5152e9 	26549.           	1808.1  	1   	0.                
   lr(8) =       	1.8542e9 	23479.           	1246.8  	1   	0.                
   lr(9) =       	1.8719e9 	50518.           	486.06  	1   	0.                
   lr(10) =      	1.8734e9 	46421.           	382.36  	1   	0.                
/                
