Cavity #58       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	5.5205e9 	1539.2            	2.992e6	1   	0.                
   lr(2) =       	5.53e9   	3030.1            	766660.	1   	0.                
   lr(3) =       	5.53e9   	3008.6000000000004	457470.	1   	0.                
   lr(4) =       	1.6143e9 	1038.8999999999999	384810.	1   	0.                
   lr(5) =       	1.8693e9 	34389.            	5206.5 	1   	0.                
   lr(6) =       	1.8538e9 	31011.000000000004	3304.  	1   	0.                
   lr(7) =       	1.7044e9 	47693.            	1472.  	1   	0.                
   lr(8) =       	2.5601e9 	39368.            	1930.  	1   	0.                
   lr(9) =       	1.7468e9 	23129.            	1725.6 	1   	0.                
   lr(10) =      	2.5427e9 	26767.            	1174.6 	1   	0.                
/                
