Cavity #79       
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5425e9 	66866.           	39536.  	1   	0.                
   lr(2) =       	3.0502e9 	832.89           	3.6007e6	1   	0.                
   lr(3) =       	1.5941e9 	704.8100000000001	365940. 	1   	0.                
   lr(4) =       	1.7298e9 	41643.           	1820.2  	1   	0.                
   lr(5) =       	1.8684e9 	41788.99999999999	1484.5  	1   	0.                
   lr(6) =       	1.6967e9 	41538.00000000001	946.71  	1   	0.                
   lr(7) =       	1.8693e9 	45605.           	926.14  	1   	0.                
   lr(8) =       	1.7302e9 	43159.           	722.66  	1   	0.                
   lr(9) =       	1.8508e9 	25572.           	1268.8  	1   	0.                
   lr(10) =      	1.8788e9 	12736.           	1874.3  	1   	0.                
/                
