Cavity #168      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0527e9 	1126.3           	2.1029e7	1   	0.                
   lr(2) =       	3.0527e9 	1120.7           	2.0468e7	1   	0.                
   lr(3) =       	1.8863e9 	6401.5           	27673.  	1   	0.                
   lr(4) =       	1.8691e9 	35794.           	3722.6  	1   	0.                
   lr(5) =       	1.8863e9 	6579.599999999999	16863.  	1   	0.                
   lr(6) =       	1.7461e9 	49806.           	2017.3  	1   	0.                
   lr(7) =       	2.5525e9 	19930.           	6864.2  	1   	0.                
   lr(8) =       	1.712e9  	45000.           	1598.3  	1   	0.                
   lr(9) =       	1.8863e9 	6617.3           	10096.  	1   	0.                
   lr(10) =      	1.8694e9 	26576.           	1130.7  	1   	0.                
/                
