Cavity #181      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0741e9 	3831.8            	215780.	1   	0.                
   lr(2) =       	2.54e9   	42950.            	6105.3 	1   	0.                
   lr(3) =       	3.0806e9 	1481.3999999999999	177040.	1   	0.                
   lr(4) =       	1.7384e9 	39997.            	1992.3 	1   	0.                
   lr(5) =       	1.7046e9 	46517.            	1131.5 	1   	0.                
   lr(6) =       	1.8754e9 	23552.            	2384.5 	1   	0.                
   lr(7) =       	1.8753e9 	25116.            	2137.1 	1   	0.                
   lr(8) =       	1.8819e9 	7255.9            	6612.7 	1   	0.                
   lr(9) =       	1.8538e9 	35127.            	1056.9 	1   	0.                
   lr(10) =      	1.6868e9 	14332.            	605.13 	1   	0.                
/                
