Cavity #11       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5915e9 	904.91            	914360.	1   	0.                
   lr(2) =       	5.5639e9 	3025.7000000000003	608100.	1   	0.                
   lr(3) =       	5.5639e9 	3041.3            	494100.	1   	0.                
   lr(4) =       	2.5564e9 	32426.            	10248. 	1   	0.                
   lr(5) =       	1.7477e9 	51070.            	2386.8 	1   	0.                
   lr(6) =       	1.7022e9 	47139.            	1329.  	1   	0.                
   lr(7) =       	1.8735e9 	21822.            	2902.6 	1   	0.                
   lr(8) =       	1.874e9  	20460.            	3051.6 	1   	0.                
   lr(9) =       	1.8742e9 	21666.            	1841.9 	1   	0.                
   lr(10) =      	1.8596e9 	23380.            	805.4  	1   	0.                
/                
