Cavity #76       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5642e9 	69219.            	17581.  	1   	0.                
   lr(2) =       	1.5989e9 	386.85999999999996	1.1983e6	1   	0.                
   lr(3) =       	1.7401e9 	46442.            	2012.8  	1   	0.                
   lr(4) =       	1.7055e9 	50325.            	1359.9  	1   	0.                
   lr(5) =       	1.8696e9 	33356.            	1642.6  	1   	0.                
   lr(6) =       	1.8591e9 	24505.            	1937.6  	1   	0.                
   lr(7) =       	2.5504e9 	5777.6            	4253.   	1   	0.                
   lr(8) =       	1.8711e9 	26156.            	676.31  	1   	0.                
   lr(9) =       	1.8713e9 	30932.            	516.05  	1   	0.                
   lr(10) =      	1.7886e9 	9823.5            	1135.3  	1   	0.                
/                
