Cavity #202      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0577e9 	1036.1           	1.3585e7	1   	0.                
   lr(2) =       	3.0577e9 	1035.9           	3.182e6 	1   	0.                
   lr(3) =       	3.0577e9 	1033.6           	1.434e6 	1   	0.                
   lr(4) =       	2.5445e9 	68938.           	17746.  	1   	0.                
   lr(5) =       	1.7604e9 	5957.099999999999	31731.  	1   	0.                
   lr(6) =       	1.7224e9 	47858.           	1875.9  	1   	0.                
   lr(7) =       	1.6906e9 	41875.           	1855.8  	1   	0.                
   lr(8) =       	1.8678e9 	39744.           	607.96  	1   	0.                
   lr(9) =       	1.8694e9 	39767.           	596.13  	1   	0.                
   lr(10) =      	1.8655e9 	41468.           	557.03  	1   	0.                
/                
