Cavity #99       
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5611e9 	68447.            	10073.	1   	0.                
   lr(2) =       	1.736e9  	52105.            	1592.1	1   	0.                
   lr(3) =       	1.8711e9 	30754.            	2205.4	1   	0.                
   lr(4) =       	1.8706e9 	27870.            	1756.6	1   	0.                
   lr(5) =       	1.7036e9 	40862.            	1018. 	1   	0.                
   lr(6) =       	1.8891e9 	3786.2000000000003	9450.2	1   	0.                
   lr(7) =       	1.8598e9 	24617.            	1342. 	1   	0.                
   lr(8) =       	1.8715e9 	35744.            	632.23	1   	0.                
   lr(9) =       	2.553e9  	13946.            	1821.1	1   	0.                
   lr(10) =      	1.7896e9 	12682.            	851.93	1   	0.                
/                
