Cavity #40       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0654e9 	2528.3            	737650.	1   	0.                
   lr(2) =       	3.0654e9 	2604.2999999999997	214420.	1   	0.                
   lr(3) =       	2.5534e9 	67480.            	4275.3 	1   	0.                
   lr(4) =       	1.706e9  	47388.            	1548.8 	1   	0.                
   lr(5) =       	1.7414e9 	39914.            	1818.6 	1   	0.                
   lr(6) =       	1.8705e9 	38995.            	1273.2 	1   	0.                
   lr(7) =       	1.8712e9 	38330.            	1274.9 	1   	0.                
   lr(8) =       	1.8722e9 	38927.            	1137.3 	1   	0.                
   lr(9) =       	1.856e9  	26172.            	1299.6 	1   	0.                
   lr(10) =      	1.6775e9 	15328.            	1351.5 	1   	0.                
/                
