Cavity #135      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5584e9 	64778.            	6366.5 	1   	0.                
   lr(2) =       	3.3748e9 	706.75            	511610.	1   	0.                
   lr(3) =       	1.6985e9 	49433.99999999999 	2004.6 	1   	0.                
   lr(4) =       	1.7385e9 	58090.            	1346.  	1   	0.                
   lr(5) =       	1.8715e9 	33483.            	2156.6 	1   	0.                
   lr(6) =       	1.8845e9 	4459.2            	15238. 	1   	0.                
   lr(7) =       	1.8845e9 	4025.4            	11811. 	1   	0.                
   lr(8) =       	1.8714e9 	29329.            	1580.2 	1   	0.                
   lr(9) =       	1.87e9   	30115.            	760.24 	1   	0.                
   lr(10) =      	1.8565e9 	20487.000000000004	597.46 	1   	0.                
/                
