Cavity #144      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0694e9 	3603.7000000000003	3.0422e6	1   	0.                
   lr(2) =       	3.0694e9 	3547.5            	2.0529e6	1   	0.                
   lr(3) =       	1.61e9   	2504.4            	124470. 	1   	0.                
   lr(4) =       	2.5342e9 	29386.            	15100.  	1   	0.                
   lr(5) =       	2.5341e9 	31795.            	3945.7  	1   	0.                
   lr(6) =       	1.7376e9 	42188.            	1989.2  	1   	0.                
   lr(7) =       	1.8559e9 	24408.            	2241.8  	1   	0.                
   lr(8) =       	1.8695e9 	37037.            	1465.9  	1   	0.                
   lr(9) =       	1.705e9  	34550.            	786.71  	1   	0.                
   lr(10) =      	2.5338e9 	26396.            	1247.9  	1   	0.                
/                
