Cavity #37       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	1.5925e9 	1197.6000000000001	196280.	1   	0.                
   lr(2) =       	1.6146e9 	1660.1            	84415. 	1   	0.                
   lr(3) =       	1.883e9  	20642.            	5693.2 	1   	0.                
   lr(4) =       	1.8662e9 	52257.            	2159.3 	1   	0.                
   lr(5) =       	1.8832e9 	19700.            	4926.8 	1   	0.                
   lr(6) =       	1.7383e9 	36478.            	2000.6 	1   	0.                
   lr(7) =       	2.5238e9 	26781.            	2128.7 	1   	0.                
   lr(8) =       	2.5551e9 	43793.            	1282.8 	1   	0.                
   lr(9) =       	2.5183e9 	28959.            	1448.1 	1   	0.                
   lr(10) =      	1.7071e9 	38694.            	722.73 	1   	0.                
/                
