Cavity #28       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0562e9 	653.29            	3.6446e7	1   	0.                
   lr(2) =       	3.0686e9 	2293.1000000000004	8.5317e6	1   	0.                
   lr(3) =       	2.5603e9 	54101.            	9989.1  	1   	0.                
   lr(4) =       	1.7394e9 	45382.99999999999 	1995.1  	1   	0.                
   lr(5) =       	2.5497e9 	23276.            	2779.8  	1   	0.                
   lr(6) =       	1.8721e9 	31518.            	1429.7  	1   	0.                
   lr(7) =       	1.8596e9 	25084.            	1629.7  	1   	0.                
   lr(8) =       	1.8714e9 	36083.            	1027.3  	1   	0.                
   lr(9) =       	1.7e9    	40069.            	748.67  	1   	0.                
   lr(10) =      	1.6847e9 	22290.            	813.09  	1   	0.                
/                
