Cavity #163      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0608e9 	2360.2000000000003	2.9941e6	1   	0.                
   lr(2) =       	3.0608e9 	2348.9            	2.5276e6	1   	0.                
   lr(3) =       	3.0608e9 	2348.3            	696340. 	1   	0.                
   lr(4) =       	2.5342e9 	44056.            	4576.7  	1   	0.                
   lr(5) =       	1.7387e9 	44938.            	1880.2  	1   	0.                
   lr(6) =       	1.696e9  	42621.            	1228.5  	1   	0.                
   lr(7) =       	2.5492e9 	38276.            	1860.3  	1   	0.                
   lr(8) =       	1.8725e9 	33122.            	1528.7  	1   	0.                
   lr(9) =       	1.8728e9 	35775.            	1026.5  	1   	0.                
   lr(10) =      	1.8592e9 	24874.            	960.37  	1   	0.                
/                
